bse_dt,tck_iem_cd,tot_hld_act_cnt,tot_hld_qty,tco_avg_hld_qty,tco_avg_hld_wht_rt,tco_avg_eal_pls,tco_avg_phs_uit_pr,tco_avg_pft_rt,tco_avg_hld_te_dd_cnt,dist_hnk_pct10_nmv,dist_hnk_pct30_nmv,dist_hnk_pct50_nmv,dist_hnk_pct70_nmv,dist_hnk_pct90_nmv,bse_end_pr,lss_ivo_rt,pft_ivo_rt,ifw_act_cnt,ofw_act_cnt,vw_tgt_cnt,rgs_tgt_cnt
2024-08-27,ADM         ,630,17603,27.94,9.95,-154580.53,88113.98,-6.44,1.0,70541.0,80560.5,85690.5,96426.9,109616.0,80413.357,0.7063,0.2937,1,1,0,0
2024-08-27,ZIM         ,629,113911,181.1,14.7,-546011.15,39222.91,-10.29,1.0,17373.83667,24594.846,30259.859,46199.0,74226.0,26279.415,0.6248,0.3752,10,1,0,0
2024-08-27,KMI         ,622,18615,29.93,8.28,107122.45,24985.78,14.45,1.0,19086.04,22663.667,26646.8,27872.8,28900.0,28357.938,0.1994,0.8006,20,4,0,0
2024-08-27,APPS        ,606,112644,185.88,6.85,-3163137.67,53339.96,-77.6,1.0,9087.51,42040.333,60678.553,69678.789,84541.875,4911.701,0.9587,0.0413,4,0,0,0
2024-08-27,C           ,605,20517,33.91,6.28,521384.69,69788.51,23.14,1.0,56436.19048,60896.0,67942.5,78218.0,84629.5,81803.692,0.1818,0.8182,2,2,0,0
2024-08-27,ULTA        ,604,4172,6.91,10.56,-110187.19,510139.09,-3.11,1.0,499996.0,504398.5,508357.0,514335.0,522948.0,496436.02,0.9735,0.0265,27,18,0,0
2024-08-27,CLSK        ,599,83091,138.72,28.85,-605257.3,21177.19,-21.32,1.0,12007.0,16584.0,21953.847,25105.623,30083.0,16098.624,0.7346,0.2654,11,3,0,0
2024-08-27,AMGN        ,591,6905,11.68,5.41,116190.69,401895.74,2.35,1.0,265623.6,395810.5,433598.282,446929.5,462993.0,432625.635,0.5245,0.4755,5,2,0,0
2024-08-27,SNAP        ,587,40279,68.62,6.27,-980947.41,42678.55,-53.41,1.0,12776.0,19512.108,46624.389,62344.0,67925.933,12471.138,0.9438,0.0562,3,3,0,0
2024-08-27,FSLR        ,587,7529,12.83,9.76,166161.92,307684.52,4.38,1.0,218146.0,298265.4,311139.038,337207.5,376602.0,308720.241,0.5434,0.4566,12,5,0,0
2024-08-27,WFC         ,575,14211,24.71,25.7,932138.15,51541.94,100.91,1.0,32066.94,49322.0,51973.0,56171.0,70398.0,75091.915,0.0678,0.9322,2,1,0,0
2024-08-27,SNPS        ,564,5504,9.76,9.76,438117.53,638472.98,6.89,1.0,348595.0,609579.667,719343.0,758892.754,799597.0,696253.431,0.5727,0.4273,4,1,0,0
2024-08-27,LMND        ,562,21031,37.42,7.31,-1665703.82,105353.77,-64.41,1.0,39522.76923,76565.0,106711.942,136515.5,165595.0,24598.043,0.9644,0.0356,0,2,0,0
2024-08-27,FLNC        ,545,110891,203.47,12.99,161529.15,25222.51,3.21,1.0,21979.0,23159.613,24136.0,25780.386,31085.667,25498.314,0.3376,0.6624,9,4,0,0
2024-08-27,ZM          ,542,5319,9.81,7.98,-1184543.32,276741.99,-56.11,1.0,89703.85714,142552.9,285087.75,372096.0,460196.0,94420.599,0.8432,0.1568,3,3,0,0
2024-08-27,KMB         ,534,3466,6.49,5.09,195088.32,161332.4,18.7,1.0,145321.5,149382.5,158443.667,167430.0,186921.0,190826.662,0.0693,0.9307,1,3,0,0
2024-08-27,RKLB        ,528,193418,366.32,13.66,648705.56,8360.46,24.76,1.0,5691.6,6408.0,7405.0,9084.19,12966.5,8923.086,0.3314,0.6667,10,9,0,0
2024-08-27,CHWY        ,525,14240,27.12,8.38,-834833.65,78294.34,-47.39,1.0,35589.6,64401.481,84586.0,94178.0,111534.273,34169.986,0.9333,0.0667,2,1,0,0
2024-08-27,PRU         ,508,5808,11.43,6.67,181321.2,143295.83,11.3,1.0,112197.07143,134089.0,147493.8,155999.0,164206.0,156233.727,0.2992,0.7008,3,0,0,0
2024-08-27,RXRX        ,501,142263,283.96,10.41,-707277.49,13514.97,-19.25,1.0,9939.4,11595.569,13393.667,14934.0,17343.3,10445.571,0.8204,0.1776,5,1,0,0
2024-08-27,WOLF        ,500,61697,123.39,12.5,-3282595.8,61224.34,-60.1,1.0,26281.04,38660.778,57109.553,75368.467,105253.3,17660.826,0.988,0.012,3,2,0,0
2024-08-27,EPAM        ,490,15336,31.3,8.99,-2366481.27,527053.84,-22.55,1.0,281078.66667,369870.25,542058.704,671802.0,783298.267,259656.507,0.9531,0.0469,0,0,0,0
2024-08-27,COHR        ,488,18978,38.89,9.78,1085986.09,82635.04,36.16,1.0,50982.0,75641.5,85608.0,97548.5,104425.687,105157.182,0.0676,0.9324,11,2,0,0
2024-08-27,MRVL        ,483,15138,31.34,6.83,17726.56,92560.54,0.62,1.0,75822.0,90960.286,95947.143,99682.36,103859.625,91110.798,0.6998,0.3002,1,1,0,0
2024-08-27,NET         ,471,12775,27.12,10.81,-142885.42,128855.95,-4.65,1.0,76066.16667,91850.5,112682.0,148129.852,218578.0,108083.196,0.5499,0.4501,0,2,0,0
2024-08-27,ABR         ,460,83998,182.6,9.85,15509.21,18043.27,0.48,1.0,16341.43,17316.713,17953.64,18603.748,20068.796,17885.889,0.5152,0.4848,3,2,0,0
2024-08-27,NDAQ        ,456,10787,23.66,12.4,431209.31,77327.82,24.23,1.0,67106.6,72996.556,77149.167,81770.683,86546.0,93453.858,0.0482,0.9518,4,1,0,0
2024-08-27,RIOT        ,453,231644,511.36,13.6,-2856882.0,25528.08,-33.55,1.0,11402.64333,14468.516,16815.526,24120.221,56984.763,11067.804,0.9183,0.0817,5,3,0,0
2024-08-27,HOOD        ,448,35621,79.51,12.01,53256.6,31805.76,2.47,1.0,14740.0,21829.76,27288.0,34039.784,61005.667,27748.991,0.4799,0.5201,2,2,0,0
2024-08-27,NU          ,446,90438,202.78,15.58,1518017.74,12631.06,63.0,1.0,6168.0,9884.25,12556.0,16137.833,17974.969,19368.641,0.0045,0.9955,2,3,0,0
2024-08-27,AMT         ,443,3524,7.95,5.49,215204.36,274761.65,9.97,1.0,242033.0,254006.5,269568.0,290162.167,314386.0,298288.199,0.2348,0.7652,2,0,0,0
2024-08-27,EL          ,440,6669,15.16,6.19,-1035088.13,229376.15,-35.31,1.0,130799.84375,158401.0,206647.0,301521.333,348232.0,125110.642,0.9477,0.0523,3,2,0,0
2024-08-27,ON          ,440,13049,29.66,9.41,116037.02,96082.05,4.11,1.0,66894.22222,92744.16,99659.159,104782.333,121058.0,99054.198,0.5318,0.4682,3,4,0,0
2024-08-27,MAXN        ,433,2142275,4947.52,18.49,-448409.46,463.39,-28.83,1.0,230.1,258.42,306.094,346.856,397.681,223.739,0.9145,0.0554,16,22,0,0
2024-08-27,AVPT        ,428,53870,125.86,25.64,-90010.75,15493.52,-4.76,1.0,12654.875,14718.0,15809.545,16684.2,17877.23,14324.598,0.7593,0.2407,0,0,0,0
2024-08-27,EVGO        ,424,55791,131.58,14.91,-501388.67,12844.7,-39.76,1.0,5365.7,9464.2,12281.0,15868.0,20772.733,5772.204,0.8585,0.1415,1,3,0,0
2024-08-27,GE          ,422,6382,15.12,6.82,843181.38,180371.23,32.62,1.0,106639.44444,132737.0,210945.0,222576.672,230662.0,226678.64,0.2133,0.7867,2,3,0,0
2024-08-27,KWEB        ,414,37680,91.01,7.32,-1388833.16,54625.65,-31.09,1.0,35745.61,41646.2,52381.5,60050.0,80573.5,33825.645,0.9807,0.0193,0,1,0,0
2024-08-27,RUN         ,413,47768,115.66,11.58,-508414.17,54323.71,-13.57,1.0,24937.0,41237.654,56823.0,66844.728,83348.0,28000.485,0.8136,0.1864,8,2,0,0
2024-08-27,DOCU        ,412,4438,10.77,5.0,-891253.29,187357.97,-51.56,1.0,77050.5,138931.333,182764.0,239430.0,291858.182,77739.408,0.8835,0.1165,0,0,0,0
2024-08-27,GLDM        ,410,7317,17.85,21.09,209227.43,48790.67,21.58,1.0,42585.0,43237.0,43558.0,46679.0,65414.158,66062.326,0.0683,0.9317,3,0,0,0
2024-08-27,SEDG        ,403,21975,54.53,9.84,-2378107.54,145318.41,-55.77,1.0,36202.0,54998.923,98910.917,214639.8,331510.385,34593.507,0.9603,0.0397,13,2,0,0
2024-08-27,SHOP        ,403,16631,41.27,7.52,-297215.81,105955.16,-6.77,1.0,64404.25,86301.764,99322.814,119471.0,160294.0,99226.305,0.5136,0.4864,3,3,0,0
2024-08-27,ISRG        ,401,2874,7.17,11.02,1482289.93,452858.62,48.37,1.0,291707.6,380144.0,415386.5,546378.0,628004.875,634399.183,0.0873,0.9127,3,3,0,0
2024-08-27,CVS         ,397,14003,35.27,5.58,-220599.42,87568.96,-7.45,1.0,76164.68571,79246.857,84851.0,93290.667,101053.6,77712.909,0.806,0.194,2,3,0,0
2024-08-27,MA          ,396,1881,4.75,7.58,768837.78,477928.18,35.3,1.0,373023.66667,405119.6,424066.0,572619.333,623577.167,620430.288,0.1313,0.8687,3,2,0,0
2024-08-27,CEG         ,396,6978,17.62,6.75,-187132.53,270350.78,-3.95,1.0,244122.0,257001.763,266227.2,286071.5,300406.0,258014.369,0.6793,0.3207,3,2,0,0
2024-08-27,SES         ,395,393254,995.58,15.31,-2954284.41,6494.86,-67.69,1.0,1764.28,2403.225,4028.148,11371.88,12435.2,1416.573,0.9873,0.0127,0,0,0,0
2024-08-27,ENPH        ,394,7919,20.1,10.39,-368225.42,191464.17,-10.14,1.0,146036.25,164315.7,180735.635,213968.2,244039.5,162297.543,0.7386,0.2614,4,3,0,0
2024-08-27,MPW         ,392,180919,461.53,8.84,-1069547.16,10855.17,-28.55,1.0,5744.57143,6591.7,8981.923,11709.583,20794.583,5798.682,0.8852,0.1148,2,2,0,0
2024-08-27,CCJ         ,390,16888,43.3,6.63,-190985.53,61912.21,-7.3,1.0,52473.0,57310.143,63978.0,68174.6,72420.0,56040.687,0.7564,0.2436,11,3,0,0
2024-08-27,LRCX        ,389,2247,5.78,10.62,1117687.77,871793.18,21.72,1.0,530079.57143,664531.5,725792.333,1108303.75,1304003.333,1084149.016,0.3136,0.6864,2,2,0,0
2024-08-27,BLNK        ,382,97696,255.75,4.17,-1116577.98,30234.07,-61.32,1.0,4458.99231,16259.125,33557.598,40948.4,51829.0,2753.712,1.0,0.0,0,1,0,0
2024-08-27,SPG         ,380,9737,25.62,8.59,2843890.81,132082.94,100.37,1.0,78770.76316,106398.75,136826.0,153807.75,177537.0,221567.933,0.0,1.0,2,1,0,0
2024-08-27,GLW         ,374,6866,18.36,9.21,88993.81,47274.04,9.5,1.0,38731.0,41879.333,44788.667,51448.25,59697.0,55895.031,0.1497,0.8503,0,0,0,0
2024-08-27,QBTS        ,372,274485,737.86,9.65,-568997.79,2452.46,-36.81,1.0,1300.19413,1578.0,2046.133,2573.1,3406.662,1323.9,0.8844,0.1156,3,1,0,0
2024-08-27,ABCL        ,367,115249,314.03,10.34,-2342489.27,15583.83,-67.69,1.0,5064.40333,7926.365,13557.185,19606.341,25953.624,3561.291,1.0,0.0,1,1,0,0
2024-08-27,ASTS        ,364,144992,398.33,29.72,10069442.85,32172.9,130.02,1.0,10020.61836,20842.0,35852.44,45208.789,48765.84,44721.443,0.3269,0.6731,9,8,0,0
2024-08-27,HSY         ,364,4196,11.53,8.67,16694.19,261700.55,0.56,1.0,244820.7,254508.0,258930.0,265958.7,283087.0,260027.301,0.4615,0.5385,1,1,0,0
2024-08-27,LUV         ,357,19142,53.62,7.84,-600508.13,51529.99,-23.08,1.0,37787.0,45148.114,52007.867,57624.188,64884.0,37333.99,0.9188,0.0812,0,0,0,0
2024-08-27,ATOS        ,356,456129,1281.26,25.38,-957391.2,4165.01,-28.02,1.0,1903.861,2865.432,3833.0,4866.87,6928.6,1919.655,0.8989,0.0983,0,1,0,0
2024-08-27,CB          ,353,4456,12.62,7.62,-2114.45,362805.94,-0.05,1.0,352382.66667,359653.0,362651.0,365827.5,372079.0,364906.709,0.3428,0.6572,10,3,0,0
2024-08-27,CDNS        ,351,5011,14.28,9.85,317772.43,328877.51,6.69,1.0,161188.8,312167.429,368877.238,393754.0,417290.333,355136.442,0.5812,0.4188,0,1,0,0
2024-08-27,FCX         ,350,8916,25.47,7.43,197951.77,51613.74,14.93,1.0,31681.81333,39837.8,50463.0,64495.2,71712.5,59827.541,0.3571,0.6429,2,1,0,0
2024-08-27,MDT         ,339,4789,14.13,5.5,29317.3,116579.69,1.79,1.0,106791.0,110843.3,112867.419,116605.538,133561.167,118277.226,0.2743,0.7257,0,3,0,0
2024-08-27,ETN         ,338,3009,8.9,7.22,-137362.59,417261.42,-3.78,1.0,376886.0,413126.5,430847.0,440046.3,451024.593,393078.416,0.8432,0.1568,0,2,0,0
2024-08-27,PM          ,337,4009,11.9,4.73,465688.68,126950.75,32.25,1.0,91446.25,117384.0,124662.0,140286.0,159810.2,160521.964,0.0415,0.9585,8,2,0,0
2024-08-27,BBY         ,333,3353,10.07,5.2,107788.05,105951.99,10.01,1.0,96098.5,99437.095,102071.9,112282.982,119461.5,117681.547,0.1441,0.8559,1,3,0,0
2024-08-27,DNN         ,333,70146,210.65,18.36,107471.49,1642.02,29.09,1.0,1200.3,1361.514,1522.308,1682.543,2469.953,2263.869,0.1321,0.8679,0,0,0,0
2024-08-27,STAG        ,331,9869,29.82,6.5,233735.36,44717.89,17.26,1.0,35395.0,41926.8,45181.762,48039.5,51138.0,53260.497,0.0634,0.9366,0,1,0,0
2024-08-27,ARDX        ,331,336076,1015.34,25.63,1686658.51,5150.37,24.82,1.0,1640.55,2070.21,3958.817,7905.882,10026.499,8353.809,0.2205,0.7795,3,1,0,0
2024-08-27,VST         ,328,7204,21.96,10.43,-116162.09,118211.88,-4.5,1.0,105594.4,112324.929,118956.0,123402.0,130557.8,112372.737,0.7012,0.2988,13,3,0,0
2024-08-27,CVE         ,323,72115,223.27,14.0,465977.03,23844.72,8.9,1.0,16260.75862,23811.667,25713.224,26602.833,27630.0,25524.792,0.5263,0.4737,3,0,0,0
2024-08-27,GNL         ,323,286565,887.2,14.55,-7635512.56,19079.46,-42.79,1.0,13010.57619,17560.62,19830.0,21827.234,23214.891,11504.691,0.9783,0.0217,1,0,0,0
2024-08-27,CAT         ,321,2834,8.83,7.59,870849.8,371798.98,26.93,1.0,230544.38462,258823.8,439976.0,463650.0,484392.4,464900.216,0.2835,0.7165,2,2,0,0
2024-08-27,BMY         ,320,8833,27.6,4.83,-55386.49,67818.28,-3.05,1.0,58160.5,62899.773,67214.22,70432.0,78896.0,63865.206,0.6844,0.3156,1,0,0,0
2024-08-27,SRE         ,313,3009,9.61,5.39,105327.82,97769.85,11.21,1.0,93235.0,94185.0,95354.0,99174.5,105756.0,108691.742,0.016,0.984,0,0,0,0
2024-08-27,GSAT        ,313,153097,489.13,18.53,30563.48,2161.5,3.41,1.0,1412.5,1813.762,2164.0,2538.194,2833.444,1893.177,0.6645,0.3355,1,2,0,0
2024-08-27,TER         ,309,5703,18.46,8.61,333869.31,153583.79,11.45,1.0,123903.16071,136090.8,142401.3,163993.938,201561.0,176078.674,0.2265,0.7735,1,1,0,0
2024-08-27,LOW         ,307,2481,8.08,6.08,347867.38,283473.18,14.92,1.0,244183.5,271002.067,289697.333,302125.0,321069.667,331638.739,0.0228,0.9772,2,0,0,0
2024-08-27,VKTX        ,307,35916,116.99,10.41,1108307.01,92477.58,12.26,1.0,73832.0,81895.1,91548.9,102834.6,119001.72,86741.928,0.5831,0.4169,4,3,0,0
2024-08-27,OKE         ,304,10922,35.93,7.65,2126039.13,78171.79,101.81,1.0,40686.54,59920.0,81231.0,98379.0,111583.6,117297.54,0.0066,0.9934,1,2,0,0
2024-08-27,GILD        ,303,8053,26.58,7.15,291552.31,86857.89,12.07,1.0,72275.0,77960.5,88063.667,94628.25,101076.0,101887.468,0.0759,0.9241,0,2,0,0
2024-08-27,AFRM        ,302,18749,62.08,8.54,-3412188.63,93281.77,-56.56,1.0,40847.21468,59559.05,94373.6,116673.0,157355.5,42205.793,0.8841,0.1159,2,3,0,0
2024-08-27,TTWO        ,297,3989,13.43,24.01,191292.06,199230.56,7.19,1.0,179029.0,193742.667,200508.0,207161.936,217133.022,212326.664,0.1481,0.8519,0,1,0,0
2024-08-27,AXP         ,296,7371,24.9,7.14,4556533.64,260666.11,119.49,1.0,138214.0,209183.0,294795.25,320109.0,331361.258,336112.529,0.0811,0.9189,1,1,0,0
2024-08-27,IIPR        ,290,7398,25.51,9.13,169105.76,199095.03,4.13,1.0,103907.7,138998.042,184639.867,262492.0,303481.95,167195.331,0.5276,0.4724,0,0,0,0
2024-08-27,PANW        ,289,2796,9.67,8.46,680912.48,396212.86,18.08,1.0,316221.75,381156.0,404748.833,423992.0,465011.5,459552.424,0.1696,0.8304,0,5,0,0
2024-08-27,TELL        ,289,254906,882.03,15.98,-886989.85,3086.73,-45.25,1.0,887.02,1613.66,3042.028,4173.613,5378.41,1216.664,0.8097,0.1799,0,3,0,0
2024-08-27,MGA         ,288,11107,38.57,9.11,-1199636.47,88722.99,-35.45,1.0,70231.2,81605.231,88528.0,97819.875,104021.2,56636.442,1.0,0.0,1,3,0,0
2024-08-27,BLDP        ,281,46927,167.0,6.17,-1459263.33,17781.25,-77.65,1.0,4216.0,7157.615,16723.598,23515.156,36911.574,2515.41,1.0,0.0,1,0,0,0
2024-08-27,NCLH        ,280,44232,157.97,14.29,-630911.0,28292.59,-14.74,1.0,22298.0,25993.4,27981.714,31336.6,34219.338,23102.055,0.8571,0.1429,0,0,0,0
2024-08-27,PSFE        ,278,10971,39.46,12.23,-2392727.74,152781.69,-67.75,1.0,56300.26087,77185.0,153933.75,209334.0,249290.5,28861.02,0.9964,0.0036,0,1,0,0
2024-08-27,PTON        ,275,15567,56.61,5.53,-1256057.58,73334.17,-77.38,1.0,8849.78261,37107.74,59172.667,109632.75,144171.5,6487.11,0.9455,0.0545,7,3,0,0
2024-08-27,ENB         ,274,22609,82.51,7.49,338361.87,47299.88,8.42,1.0,42505.0,45729.75,47989.05,49442.5,51775.0,52810.371,0.062,0.938,0,2,0,0
2024-08-27,EPR         ,271,31200,115.13,11.26,2152492.95,49785.06,42.23,1.0,33611.0,43932.189,53707.167,56650.349,60469.8,62964.684,0.0406,0.9594,1,0,0,0
2024-08-27,DDD         ,268,33072,123.4,9.8,-2001105.37,30083.81,-82.66,1.0,6485.21978,21240.1,30669.6,39163.5,54283.55,3402.423,1.0,0.0,0,0,0,0
2024-08-27,WBA         ,262,17819,68.01,6.17,-544376.98,29822.87,-36.81,1.0,14790.0,19445.213,26942.5,35153.014,52954.4,13742.108,0.9809,0.0191,4,1,0,0
2024-08-27,CELH        ,262,18064,68.95,9.68,-354584.71,75034.38,-8.83,1.0,53848.05556,65039.0,74714.667,83886.902,104371.25,53128.179,0.9237,0.0763,1,0,0,0
2024-08-27,Z           ,255,4500,17.65,8.45,-607733.5,115614.12,-31.14,1.0,69455.0,86220.538,114315.0,141312.0,162773.9,76163.967,0.8039,0.1961,3,1,0,0
2024-08-27,IRDM        ,254,7445,29.31,11.36,-482246.02,52263.9,-32.25,1.0,44175.0,51014.24,52872.0,54115.0,55956.25,34567.045,1.0,0.0,0,0,0,0
2024-08-27,IMMR        ,249,30504,122.51,8.08,-267303.82,13899.25,-15.21,1.0,8187.0,11481.15,15205.825,16916.6,17891.52,12166.641,0.6707,0.3293,1,8,0,0
2024-08-27,REAL        ,249,42437,170.43,7.05,-507552.74,12335.13,-45.45,1.0,3630.54267,6174.111,13501.214,17409.0,19570.0,3574.53,0.9197,0.0803,1,0,0,0
2024-08-27,SIRI        ,247,49068,198.66,11.5,-77631.21,4884.57,-8.67,1.0,4111.42857,4216.114,4356.2,5113.0,6550.0,4117.329,0.9028,0.0972,17,4,0,0
2024-08-27,PRNT        ,247,9373,37.95,7.39,-444287.47,42367.77,-30.34,1.0,30841.30769,40598.333,43019.06,45390.2,52319.833,26875.17,0.996,0.004,0,0,0,0
2024-08-27,DKNG        ,246,12551,51.02,10.9,-108907.26,55745.02,-4.39,1.0,40087.28526,49612.667,55325.0,61921.5,70770.625,46455.735,0.8211,0.1789,1,0,0,0
2024-08-27,TXN         ,243,2098,8.63,6.22,521737.8,221772.21,28.07,1.0,192411.5,210277.0,217407.75,225980.0,267620.0,275703.498,0.0576,0.9424,1,0,0,0
2024-08-27,BEN         ,242,7788,32.18,5.56,-140617.07,32995.82,-13.73,1.0,29803.0,31523.481,32719.0,34373.865,36875.5,27457.771,0.9876,0.0124,1,1,0,0
2024-08-27,HD          ,241,1303,5.41,4.81,538013.2,402080.92,25.14,1.0,304290.2,370546.6,393751.333,447873.0,484643.2,495284.347,0.0415,0.9585,0,0,0,0
2024-08-27,ILMN        ,241,5080,21.08,8.5,-1082615.54,262562.93,-22.93,1.0,157426.0,173861.077,203127.167,320944.0,448771.0,172663.665,0.7137,0.2863,2,4,0,0
2024-08-27,CLOV        ,240,42848,178.53,14.07,-780051.43,12236.34,-49.78,1.0,4500.6789,8405.417,11365.676,14865.2,21546.418,4408.587,0.9125,0.0875,2,0,0,0
2024-08-27,BLK         ,240,1082,4.51,9.37,1057766.85,956313.22,25.11,1.0,781640.0,876521.0,962411.0,1055812.0,1110457.0,1169184.442,0.0208,0.9792,2,0,0,0
2024-08-27,OGN         ,239,3959,16.56,3.16,-39741.0,38415.31,-7.29,1.0,27592.0,39470.5,41206.0,41206.5,41206.8,30489.256,0.8787,0.1213,1,1,0,0
2024-08-27,PLD         ,238,4210,17.69,6.7,335086.37,153819.74,12.49,1.0,118771.0,146811.667,154359.3,165805.0,177395.9,170651.947,0.2185,0.7815,3,2,0,0
2024-08-27,OVV         ,238,114519,481.17,17.11,18953001.2,42691.29,209.56,1.0,10795.0,22657.138,48494.323,60786.467,66372.808,58185.405,0.3697,0.6303,0,1,0,0
2024-08-27,MP          ,237,25362,107.01,9.06,-2474200.81,36648.6,-57.52,1.0,20660.12903,28209.686,36417.789,42821.566,53808.5,17078.31,0.9916,0.0084,0,0,0,0
2024-08-27,CMCSA       ,237,3774,15.92,6.39,-61044.98,55217.57,-6.71,1.0,49092.52174,53253.367,54761.0,57078.25,62322.333,53287.161,0.6835,0.3165,1,4,0,0
2024-08-27,AA          ,234,7474,31.94,13.86,-70682.64,49437.07,-4.61,1.0,30009.0,41842.167,47786.0,54592.951,67014.0,45753.984,0.5598,0.4402,3,2,0,0
2024-08-27,ROKU        ,234,5610,23.97,6.43,-1955490.51,279026.27,-46.96,1.0,85604.5,191540.0,298237.52,365257.5,430050.789,92143.44,0.8632,0.1368,2,1,0,0
2024-08-27,VICI        ,234,13182,56.33,6.1,328120.33,38391.54,15.32,1.0,34313.2,38067.0,38572.065,39702.5,41241.894,43847.568,0.0,1.0,0,0,0,0
2024-08-27,DUK         ,233,1839,7.89,3.97,183405.21,126632.31,18.39,1.0,115883.0,120785.2,124797.0,129551.538,144097.0,149613.325,0.0773,0.9227,1,1,0,0
2024-08-27,AMKR        ,232,63336,273.0,16.03,2237070.06,36824.94,23.12,1.0,22510.0,30943.041,38781.667,43264.688,48389.692,43635.682,0.2586,0.7414,1,0,0,0
2024-08-27,PACB        ,229,99682,435.29,7.65,-1815640.61,18007.15,-66.32,1.0,2287.41071,4571.27,12799.118,29988.0,38916.833,2118.24,0.9738,0.0262,0,1,0,0
2024-08-27,NXPI        ,228,2525,11.07,10.35,1111346.96,231755.91,43.55,1.0,177011.66667,201122.0,219347.667,235571.333,328260.0,330765.111,0.0921,0.9079,0,0,0,0
2024-08-27,SBLK        ,227,54151,238.55,13.33,248244.99,28274.03,3.78,1.0,22824.8,26286.9,28490.0,30202.448,34323.0,28569.762,0.5022,0.4978,7,0,0,0
2024-08-27,NTLA        ,226,15078,66.72,7.58,-1755497.04,80938.68,-45.74,1.0,35698.0,51152.0,72317.889,90061.0,154653.778,31217.562,0.9602,0.0398,1,0,0,0
2024-08-27,HRL         ,225,4447,19.76,9.0,-78915.91,47837.4,-8.53,1.0,41519.0,43144.0,46625.471,51037.923,54320.0,42841.078,0.7511,0.2489,1,2,0,0
2024-08-27,EDIT        ,221,20919,94.66,6.09,-1838309.95,39031.54,-78.91,1.0,9664.5,18312.7,34795.4,52798.909,73437.893,5189.688,1.0,0.0,0,0,0,0
2024-08-27,ETSY        ,217,3891,17.93,7.8,-1974056.85,193840.67,-60.12,1.0,117469.0,167868.0,202063.5,225115.56,254794.0,73026.324,1.0,0.0,1,0,0,0
2024-08-27,GS          ,214,1868,8.73,7.1,1839907.09,467048.52,45.66,1.0,255876.0,408708.0,443661.0,520245.5,662399.688,672365.62,0.0561,0.9439,1,0,0,0
2024-08-27,CRNC        ,212,123051,580.43,3.57,-1802118.36,76499.58,-40.75,1.0,5861.575,42506.222,93650.5,109810.4,123899.75,4514.499,0.9528,0.0472,1,1,0,0
2024-08-27,MTTR        ,207,37111,179.28,9.45,-1147616.41,16859.73,-52.19,1.0,3696.76245,8589.833,16280.857,24905.13,30149.55,5864.877,0.8454,0.1546,0,1,0,0
2024-08-27,ANET        ,204,3952,19.37,8.43,1389563.79,406528.47,18.65,1.0,325576.0,377711.0,415004.0,454480.444,484491.5,456335.091,0.2941,0.7059,1,4,0,0
2024-08-27,DE          ,203,1209,5.96,12.09,156205.91,493122.52,5.45,1.0,417068.3,487164.0,506583.0,517070.5,532568.5,507172.89,0.4926,0.5074,0,2,0,0
2024-08-27,DDOG        ,200,6633,33.17,9.82,23804.09,140224.47,0.47,1.0,93728.9,107501.92,146041.333,164828.474,181319.0,154552.086,0.45,0.55,0,0,0,0
2024-08-27,SSYS        ,197,21540,109.34,10.74,-1594906.94,35810.19,-58.43,1.0,17704.91525,26497.0,32023.871,47586.796,53596.833,10379.376,1.0,0.0,1,0,0,0
2024-08-27,RTX         ,196,5949,30.35,8.11,297995.94,124290.55,6.66,1.0,88012.14286,109397.0,123972.573,140939.971,158160.0,157148.292,0.1327,0.8673,2,3,0,0
2024-08-27,NEM         ,196,13631,69.55,10.45,1000741.24,59464.36,26.26,1.0,46388.08696,52778.52,59017.0,65773.137,70366.444,69186.679,0.148,0.852,2,2,0,0
2024-08-27,VFC         ,195,12296,63.06,9.71,-317633.36,42492.65,-17.69,1.0,19601.14286,24276.0,28480.5,55118.471,87522.0,23432.999,0.7897,0.2103,0,1,0,0
2024-08-27,MBLY        ,195,19621,100.62,9.52,-1843739.86,36988.9,-49.62,1.0,21955.2,33487.36,37844.625,40974.0,50636.463,18600.795,1.0,0.0,2,2,0,0
2024-08-27,ARR         ,194,19249,99.22,11.05,-1094106.38,40770.0,-29.12,1.0,25923.6,28553.1,35465.737,46536.386,62410.75,26835.453,0.8454,0.1546,0,0,0,0
2024-08-27,GIS         ,194,1717,8.85,5.64,90515.79,83201.28,12.21,1.0,66389.125,78187.5,86244.0,90045.333,95866.269,93984.221,0.1856,0.8144,2,2,0,0
2024-08-27,DNA         ,192,9285,48.36,6.81,-2486318.18,186006.98,-83.13,1.0,19404.625,45479.7,88567.083,175146.25,538833.143,10432.332,1.0,0.0,1,2,0,0
2024-08-27,APA         ,191,42758,223.86,13.88,-1971153.76,45003.8,-18.67,1.0,39906.0,47662.529,47717.118,47717.125,47717.135,38366.622,0.9267,0.0733,0,0,0,0
2024-08-27,NUS         ,188,31688,168.55,26.62,-4323565.64,45585.93,-65.82,1.0,17280.4,33658.297,45652.364,56110.625,64449.045,13318.434,0.9894,0.0106,0,0,0,0
2024-08-27,ABT         ,187,1559,8.34,6.7,57672.06,142452.71,4.86,1.0,128448.625,138945.5,144298.25,148053.375,153770.0,149202.78,0.2299,0.7701,0,0,0,0
